id,created_at,text,likes,in reply to,retweeted
1369043901210914819,2021-03-08 21:54:36+00:00,"Happy #InternationalWomensDay! To celebrate, I’ll be joining @POPSUGAR for a virtual event honoring the work of… https://t.co/bN812ueqeD",7747,,False
1368626180497215489,2021-03-07 18:14:43+00:00,"RT @WhenWeAllVote: This is a much needed step in the right direction of expanding access to the ballot box. 

Now it's up to Congress to ta…",0,,False
1368599896694128641,2021-03-07 16:30:17+00:00,When young people from my old neighborhood on the South Side see the words “You are America” on the exterior of the… https://t.co/c9l1zU58oZ,20192,,False
1367962696860188679,2021-03-05 22:18:17+00:00,"Congratulations to the finalists and winners of @ReachHigher, @CommonApp, and @NPSI_Believe's inaugural Power of Ho… https://t.co/Y22BtVWMM1",2652,,False
1367626331287146499,2021-03-05 00:01:41+00:00,"I’m thrilled to see that the House of Representatives has passed the #ForThePeopleAct. Now, I urge the Senate to fo… https://t.co/PBxYz5Gu6b",14831,,False
1367244114555637760,2021-03-03 22:42:53+00:00,RT @IshaSesay: Young people &amp; many others are in for a huge treat - with the arrival of the young readers’ and paperback editions of @Miche…,0,,False
1367242582183477248,2021-03-03 22:36:48+00:00,"RT @ConanOBrien: .@MichelleObama's young readers' edition of Becoming is perfect for children ages 10 and up, and adults named Conan O’Brie…",0,,False
1366887715036364802,2021-03-02 23:06:41+00:00,RT @CrowCherie: @MichelleObama I loved it so much! Our book club just finished reading it. It reminded me of the power of story and made me…,0,,False
1366887498845200385,2021-03-02 23:05:49+00:00,RT @RitaWilson: So excited for the release of @MichelleObama’s new young readers’ and paperback editions of Becoming! I hope you’ll join me…,0,,False
1366841189618565129,2021-03-02 20:01:48+00:00,There is no feeling quite like holding a copy of your own book! And I'm so excited for you all to read the young re… https://t.co/ld4aDm08eV,65105,,False
1366812974401392649,2021-03-02 18:09:41+00:00,I’m thrilled to share that the @ScaryMommyBooks Club will be reading Becoming! Join us by reading along and sharing… https://t.co/ITSE9lNVeo,2931,,False
1366785346810347528,2021-03-02 16:19:54+00:00,"RT @BarackObama: Like so many others, Michelle and I benefited from Vernon Jordan's wise counsel and warm friendship—and deeply admired his…",0,,False
1366750142209097746,2021-03-02 14:00:01+00:00,Today’s the day! You can find the young readers’ edition and paperback edition of Becoming wherever books are sold.… https://t.co/fNtLk3V0T9,12944,,False
1366516243986083843,2021-03-01 22:30:35+00:00,I’m so excited for you all to listen to @BarackObama’s podcast with Bruce @Springsteen! It’s called Renegades: Born… https://t.co/mINl6PUXOs,25393,,False
1366391050198278144,2021-03-01 14:13:07+00:00,"The young readers’ and paperback edition of Becoming comes out tomorrow! I hope that as you’re reading my story, yo… https://t.co/GSYV5pLECu",5229,,False
1365427735070453761,2021-02-26 22:25:15+00:00,"Black leaders, artists, and change-makers have shaped our culture since this country’s founding. Their contribution… https://t.co/NGzNbsASxb",7639,,False
1364674598227312648,2021-02-24 20:32:33+00:00,"Every part of our stories—no matter how small or fleeting—has meaning and value. While working on Becoming, I learn… https://t.co/rFNoUoueCc",8897,,False
1362170417335664640,2021-02-17 22:41:50+00:00,RT @BarackObama: Michelle and I are thinking of everyone across the country braving the winter storms this week. Here’s an overview of how…,0,,False
1360952923937792003,2021-02-14 14:03:57+00:00,"Happy Valentine’s Day, @barackobama! Life is always brighter when I'm by your side. ❤️ https://t.co/cqwRMgF5s1",262088,,False
1359864789909069829,2021-02-11 14:00:05+00:00,Here’s the trailer for #WafflesAndMochi! I hope you’ll join us on @Netflix on March 16 to meet all my new friends a… https://t.co/acbK2RnH7Z,17301,,False
1359548234268610560,2021-02-10 17:02:12+00:00,"Tomorrow is the International Day of Women and Girls in Science, so I’m celebrating the impact of women scientists… https://t.co/dHLgJePEAt",9689,,False
1359140030321688576,2021-02-09 14:00:09+00:00,I’m also excited to work with @PHAnews to help kids build healthy habits and help families in need cook with fresh… https://t.co/1R1iFDIOVy,9257,MichelleObama,False
1359140024575545362,2021-02-09 14:00:08+00:00,"I’m beyond thrilled to share that on March 16, I’ll be launching a new show on @Netflix called Waffles + Mochi! I'm… https://t.co/bBqzVZzBrI",159239,,False
1358863075663896582,2021-02-08 19:39:38+00:00,Wow! Thank you @Skating_Starr—this is such a powerful performance. To all the Black kids out there striving for exc… https://t.co/8eyFpREyWU,5941,,False
1358830854487891968,2021-02-08 17:31:36+00:00,"One of the highlights of sharing my story in Becoming has been hearing from people all over the world, especially y… https://t.co/64ZRdoHmCv",15156,,False
1357805814015291393,2021-02-05 21:38:27+00:00,School counselors have been such an important support system for our students as they’ve navigated this difficult y… https://t.co/cqDVxrW6wB,8187,,False
1357803726254338049,2021-02-05 21:30:09+00:00,"RT @ReachHigher: Thank you, school counselors! 🌟 We invited a few friends like @ConnieBritton, Lana Parrilla, and @LaLa to help us thank yo…",0,,False
1357800093051719687,2021-02-05 21:15:43+00:00,"RT @THR: Barack and Michelle Obama's Higher Ground Productions has unveiled a new slate of projects at Netflix, including the Riz Ahmed sta…",0,,False
1357372726449745920,2021-02-04 16:57:31+00:00,"RT @TheAmandaGorman: What an honor to be on @TIME 's new cover. From the interview: ""In all the forms of expression of human life, we’re se…",0,,False
1357355075086278664,2021-02-04 15:47:22+00:00,"Like so many of you, I was moved as I watched @TheAmandaGorman read her poem at the inauguration. I first met her b… https://t.co/T717arc244",73318,,False
1357086904534106126,2021-02-03 22:01:46+00:00,"As a girl from the South Side, I can’t wait to bring the Obama Presidential Center to life. It’s a chance to bring… https://t.co/4baEAfQXE3",19891,,False
1356958284419395584,2021-02-03 13:30:40+00:00,💃🏾 I’m so excited to share that we are releasing new young readers’ and paperback editions of Becoming on March 2!… https://t.co/LvnTCUGY5f,20486,,False
1356272393849888768,2021-02-01 16:05:11+00:00,"Ryleigh &amp; Zayden, you nailed it! 😍💕
 
📷: its_allry on IG https://t.co/82jMswh3Lk",279378,,False
1355009295377715200,2021-01-29 04:26:05+00:00,"I’ll miss her dearly, but I smile knowing how many people she inspired, just like me, to walk a little taller, spea… https://t.co/G9Vn6BHEpN",14016,MichelleObama,False
1355009294387859456,2021-01-29 04:26:05+00:00,"She was the personification of beauty, grace, wisdom, and strength, carrying forward a flame that not only guided h… https://t.co/NccK60fPTF",14040,MichelleObama,False
1355009291212771329,2021-01-29 04:26:04+00:00,What struck me every time I spent time with Cicely Tyson was not necessarily her star power—though that was evident… https://t.co/iPVVVAwSnw,72274,,False
1354836937270566916,2021-01-28 17:01:12+00:00,"For National Mentoring Month, I wanted to share some insights from an earlier conversation that I had about mentors… https://t.co/vXFmEcZo2B",5011,,False
1354512666165960707,2021-01-27 19:32:39+00:00,The Fabulous Ladies Book Club is an example of what is possible when people come together to help their community i… https://t.co/c2u9xIe7Ry,5701,,False
1354123560051236866,2021-01-26 17:46:29+00:00,"Now that’s what I call fierce! You’re a star, @DennisNia! ⭐️👏🏾 https://t.co/aKUD9YO0FW",96348,,False
1354104338826846209,2021-01-26 16:30:07+00:00,"For six decades, @IAmCicelyTyson has graced our movie and television screens—breaking barriers and inspiring us all… https://t.co/2ZBXabVIMK",6424,,False
1353391382564495360,2021-01-24 17:17:05+00:00,"On International #EducationDay, I’m celebrating the perseverance of students and teachers around the world—includin… https://t.co/8xKifA1BBa",11673,,False
1352708265524813824,2021-01-22 20:02:37+00:00,RT @BarackObama: Hank Aaron was one of the best baseball players we’ve ever seen and one of the strongest people I’ve ever met. Michelle an…,0,,False
1351970102699294729,2021-01-20 19:09:25+00:00,"With her strong and poignant words, @TheAmandaGorman reminds us of the power we each hold in upholding our democrac… https://t.co/brLr7uGpG4",258075,,False
1351927496787292164,2021-01-20 16:20:07+00:00,RT @KamalaHarris: A new chapter begins today. Tune in now for #Inauguration2021 as @JoeBiden and I are sworn in to office and set our natio…,0,,False
1351545414265298946,2021-01-19 15:01:51+00:00,"Congrats to Directors @JimLeBrecht and @NicoleNewnham, @Netflix, and our team at Higher Ground Productions! Barack… https://t.co/12bKJIDNJs",6055,,False
1351307539858780160,2021-01-18 23:16:38+00:00,"With so much going on, Dr. King’s leadership is as steadying a force as it’s ever been. I’ve been reflecting a lot… https://t.co/WLPxpQq3mH",31659,,False
1347284257551638529,2021-01-07 20:49:32+00:00,https://t.co/2xhMyVMpDF,51345,MichelleObama,False
1347284244763127810,2021-01-07 20:49:29+00:00,"Like all of you, I’ve been feeling so many emotions since yesterday. I tried to put my thoughts down here: https://t.co/9xzRvrpk7y",266924,,False
1347283965120573442,2021-01-07 20:48:23+00:00,RT @BarackObama: Here’s my statement on today’s violence at the Capitol. https://t.co/jLCKo2D1Ya,0,,False
1346565315124191232,2021-01-05 21:12:43+00:00,"🚨 Hey Georgia! If you still have your mail-in ballot, return it to a drop-off location before 7 PM ET today. Find o… https://t.co/RgnTUL1pXZ",8332,,False
1346476618689048578,2021-01-05 15:20:16+00:00,"It’s #ElectionDay in Georgia! If you’re heading to the polls today, get there before they close at 7 PM ET. If you… https://t.co/lJy1wDYMmE",3943,,False
1346193954484736000,2021-01-04 20:37:04+00:00,"Because in America, everyone’s voice matters. And that’s still the truth, no matter what some folks want you to believe.",14197,MichelleObama,False
1346193952744075265,2021-01-04 20:37:04+00:00,"If you live in Georgia, make sure you vote for @ReverendWarnock and @Ossoff in tomorrow’s U.S. Senate runoffs—and m… https://t.co/36GuiXSJki",12705,MichelleObama,False
1346193951150235648,2021-01-04 20:37:03+00:00,"So if Georgians elect @ReverendWarnock and @Ossoff, we’ll take another step toward cleaning up the mess of the past… https://t.co/GJFbhRuiHn",9387,MichelleObama,False
1346193949556420608,2021-01-04 20:37:03+00:00,These runoffs will decide whether President-Elect Biden has a Senate that will work with him rather than just obstruct him at every turn.,7907,MichelleObama,False
1346193948029706240,2021-01-04 20:37:02+00:00,Tomorrow’s runoffs in Georgia will decide whether the U.S. Senate is run by those who’ve shown their willingness to… https://t.co/AvF9gqknWC,8769,MichelleObama,False
1346193946414878723,2021-01-04 20:37:02+00:00,This is why we can’t just vote for President and think that our job is done.,7712,MichelleObama,False
1346193944829427714,2021-01-04 20:37:02+00:00,And this is just unconscionable at a time when a staggering number of Americans are dying every day from a virus th… https://t.co/aCt2WOQDIf,8378,MichelleObama,False
1346193943273369600,2021-01-04 20:37:01+00:00,"Your vote is your voice. It’s your power. And right now, from the President of the United States on down, we’re see… https://t.co/DDCaoNkaVo",76825,,False
1346168378541674497,2021-01-04 18:55:26+00:00,"RT @WhenWeAllVote: Hey Georgia! 👋

Our co-chair @MichelleObama is counting on YOU to advocate for your community at the ballot box in the h…",0,,False
1346164730180886529,2021-01-04 18:40:56+00:00,Tomorrow’s the last day to vote in the Georgia runoffs for the U.S. Senate and it couldn’t be more important that y… https://t.co/ZByPLKIAwi,10788,,False
1345504079976431616,2021-01-02 22:55:45+00:00,"The last day to vote in the Georgia runoff for the U.S. Senate is this Tuesday, January 5th. If you’re voting in-pe… https://t.co/XDqN8Eww8T",23001,,False
1345457199078723586,2021-01-02 19:49:28+00:00,RT @WhenWeAllVote: We’re ringing in the new year with #CelebrateGeorgia—a drive-in concert to get voters and organizers ready ahead of Geor…,0,,False
1344758468146827264,2020-12-31 21:32:57+00:00,RT @ReverendWarnock: .@MichelleObama is counting on us. Make a plan to vote today: https://t.co/nNbOv8iAKb https://t.co/aEqm8C5yDb,0,,False
1343633661346906116,2020-12-28 19:03:23+00:00,"Georgia, it’s not too late to join the more than two million people who’ve voted early in the runoff election for t… https://t.co/pNShegmUIl",10334,,False
